종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"317330","덕산테코피아","KOSDAQ","우량기업부","39250","-2600","-6.21","41050","42050","39000","280312","11125190350","803030822000","20459384"
"077360","덕산하이메탈","KOSDAQ","우량기업부","4780","-130","-2.65","4870","4985","4750","89986","431680100","217188869560","45437002"
"004830","덕성","KOSPI",,"6320","-280","-4.24","6560","6660","6320","194688","1251041410","99097600000","15680000"
"004835","덕성우","KOSPI",,"9860","-230","-2.28","9900","9930","9850","11063","109320640","13725120000","1392000"
"090410","덕신이피씨","KOSDAQ","우량기업부","1376","-54","-3.78","1426","1435","1376","318127","442606696","63411714720","46084095"
"024900","덕양산업","KOSPI",,"3645","-30","-0.82","3635","3805","3550","215551","791396365","118699352100","32564980"
"263600","덕우전자","KOSDAQ","우량기업부","5940","-100","-1.66","6150","6150","5900","31367","187268820","94626041400","15930310"
"194480","데브시스터즈","KOSDAQ","벤처기업부","37050","-550","-1.46","37400","38050","36900","39555","1477212450","445914534000","12035480"
"263800","데이타솔루션","KOSDAQ","중견기업부","3995","-170","-4.08","4140","4170","3900","42209","169257325","64784438100","16216380"
"199150","데이터스트림즈","KONEX","일반기업부","3750","-50","-1.32","3750","3750","3750","1","3750","16007298750","4268613"
"206560","덱스터","KOSDAQ","기술성장기업부","6580","-410","-5.87","7000","7060","6410","939580","6400738940","167209222880","25411736"
"261200","덴티스","KOSDAQ","벤처기업부","7370","-100","-1.34","7320","7470","7240","28634","209221620","116517489000","15809700"
"145720","덴티움","KOSPI",,"70700","-2100","-2.88","72700","72700","70300","79882","5659016000","782566281000","11068830"
"227420","도부마스크","KONEX","일반기업부","1808","0","0.00","0","0","0","0","0","29731674080","16444510"
"067990","도이치모터스","KOSDAQ","우량기업부","4815","-40","-0.82","4850","4850","4780","52713","253480340","145324163250","30181550"
"002150","도화엔지니어링","KOSPI",,"6740","-50","-0.74","6740","6830","6660","56330","377482530","227272800000","33720000"
"006620","동구바이오제약","KOSDAQ","우량기업부","5580","-170","-2.96","5710","5770","5470","203513","1134416050","158834655360","28464992"
"100130","동국S&C","KOSDAQ","중견기업부","2575","-80","-3.01","2655","2660","2545","208840","540998445","147143225000","57143000"
"005160","동국산업","KOSDAQ","우량기업부","5640","-270","-4.57","5910","5980","5630","201823","1152951900","305938878480","54244482"
"460850","동국씨엠","KOSPI",,"6840","-70","-1.01","6890","6990","6730","82489","564965050","204506807040","29898656"
"075970","동국알앤에스","KOSDAQ","중견기업부","2360","-115","-4.65","2450","2470","2360","61819","148103445","43424000000","18400000"
"460860","동국제강","KOSPI",,"8060","-50","-0.62","8120","8150","8000","142882","1153004530","399840617020","49608017"
"086450","동국제약","KOSDAQ GLOBAL","우량기업부","16660","-250","-1.48","16900","16980","16590","114923","1918403230","740703600000","44460000"
"001230","동국홀딩스","KOSPI",,"7760","-10","-0.13","7720","7830","7680","38763","299111830","246771748080","31800483"
"023450","동남합성","KOSPI",,"33000","-200","-0.60","33250","33950","32800","2059","68712000","115500000000","3500000"
"004140","동방","KOSPI",,"2730","-15","-0.55","2700","2965","2695","10138251","29021503510","130962921180","47971766"
"099410","동방선기","KOSDAQ","중견기업부","2525","0","0.00","2510","2580","2480","43494","109323730","35350000000","14000000"
"007590","동방아그로","KOSPI",,"6100","-20","-0.33","6120","6130","6070","9449","57687570","83067219700","13617577"
"005960","동부건설","KOSPI",,"4400","-110","-2.44","4570","4570","4375","35125","155283105","100963918000","22946345"
"005965","동부건설우","KOSPI",,"22500","-300","-1.32","22850","22850","22500","193","4355250","5078970000","225732"
"026960","동서","KOSPI",,"18120","-180","-0.98","18300","18360","18060","56029","1016319140","1806564000000","99700000"
"002210","동성제약","KOSPI",,"4495","-60","-1.32","4550","4550","4460","52383","234927835","117323860150","26100970"
"102260","동성케미컬","KOSPI",,"4345","-15","-0.34","4380","4415","4270","107638","463119515","215901868160","49689728"
"033500","동성화인텍","KOSDAQ","우량기업부","11000","-190","-1.70","11250","11250","10800","222363","2430892450","329884434000","29989494"
"025950","동신건설","KOSDAQ","우량기업부","19410","660","3.52","18750","19680","18580","27482","530767890","163044000000","8400000"
"000640","동아쏘시오홀딩스","KOSPI",,"117200","-5800","-4.72","121800","123400","115600","12421","1465559000","744092603600","6348913"
"170900","동아에스티","KOSPI",,"71300","200","0.28","70100","71500","68500","28487","1991313300","629956890000","8835300"
"088130","동아엘텍","KOSDAQ","중견기업부","6900","-370","-5.09","7390","7390","6820","44702","310289230","73574272200","10662938"
"028100","동아지질","KOSPI",,"12230","-270","-2.16","12550","12550","12180","40252","493003430","171863860580","14052646"
"282690","동아타이어","KOSPI",,"13500","0","0.00","0","0","0","0","0","185395702500","13733015"
"041930","동아화성","KOSDAQ","우량기업부","6410","-160","-2.44","6650","6660","6080","34520","221490230","101278000000","15800000"
"001520","동양","KOSPI",,"795","-21","-2.57","812","815","792","224887","179826086","189753830085","238684063"
"001527","동양2우B","KOSPI",,"9110","-190","-2.04","9200","9290","9110","1613","14894900","2811063590","308569"
"084670","동양고속","KOSPI",,"8790","-100","-1.12","8890","9290","8720","11099","99714400","25452051510","2895569"
"082640","동양생명","KOSPI",,"6050","-150","-2.42","6110","6200","6010","218934","1330474600","976219439250","161358585"
"060380","동양에스텍","KOSDAQ","우량기업부","1548","-111","-6.69","1660","1674","1518","146221","230355175","30495600000","19700000"
"001525","동양우","KOSPI",,"4645","45","0.98","4670","4670","4610","2511","11579745","2869360495","617731"
"079960","동양이엔피","KOSDAQ","우량기업부","18940","-50","-0.26","18990","19010","18530","16009","298942380","148868400000","7860000"
"008970","동양철관","KOSPI",,"859","-47","-5.19","904","904","853","2512436","2183163344","125653874891","146279249"
"228340","동양파일","KOSDAQ","우량기업부","2010","-30","-1.47","2045","2045","1996","26447","52997189","40200000000","20000000"
"092780","동양피스톤","KOSPI",,"6000","-120","-1.96","6060","6160","5850","15456","91930790","79010760000","13168460"
"088910","동우팜투테이블","KOSDAQ","우량기업부","2000","-10","-0.50","2010","2020","1965","54148","107403573","51663528000","25831764"
"094170","동운아나텍","KOSDAQ","벤처기업부","17700","450","2.61","17170","17860","16750","368968","6413940230","337489581600","19067208"
"049770","동원F&B","KOSPI",,"32150","-600","-1.83","32800","33200","31200","37550","1194367400","620354183000","19295620"
"013120","동원개발","KOSDAQ","우량기업부","2595","-55","-2.08","2680","2680","2580","48631","126606545","235647019500","90808100"
"018500","동원금속","KOSPI",,"1386","-19","-1.35","1391","1428","1369","53841","74378057","64802337138","46754933"
"006040","동원산업","KOSPI",,"29850","50","0.17","29850","30100","29450","20028","593828900","1075253565750","36021895"
"030720","동원수산","KOSPI",,"5870","-120","-2.00","5950","5980","5820","9235","54380670","27317835350","4653805"
"014820","동원시스템즈","KOSPI",,"38800","-3050","-7.29","41500","42050","38300","60954","2407911800","1124861741600","28991282"
"014825","동원시스템즈우","KOSPI",,"21950","-800","-3.52","22600","22600","21950","523","11581900","5797236450","264111"
"111380","동인기연","KOSPI",,"18160","-140","-0.77","18200","18250","17620","52953","947832040","111284480000","6128000"
"163560","동일고무벨트","KOSPI",,"7220","-270","-3.60","7450","7490","7220","45328","331028070","100358000000","13900000"
"109860","동일금속","KOSDAQ","우량기업부","8930","-140","-1.54","9070","9070","8930","2616","23425920","81263000000","9100000"
"032960","동일기연","KOSDAQ","중견기업부","11120","-50","-0.45","11110","11200","11050","6474","71844740","44327911760","3986323"
"004890","동일산업","KOSPI",,"41400","100","0.24","41300","41650","41050","1178","48620450","100403901000","2425215"
"002690","동일제강","KOSPI",,"1509","-4","-0.26","1520","1600","1509","13403","20757667","30633243240","20300360"
"023790","동일철강","KOSDAQ","관리종목(소속부없음)","1210","-8","-0.66","1218","1218","1192","4193","5035426","25218015350","20841335"
"005290","동진쎄미켐","KOSDAQ","우량기업부","27550","-650","-2.30","28050","28350","27250","330760","9120230050","1416469309700","51414494"
"025900","동화기업","KOSDAQ","중견기업부","10960","-700","-6.00","11460","11660","10920","167320","1864689380","554107843600","50557285"
"000020","동화약품","KOSPI",,"7640","-160","-2.05","7800","7800","7600","46993","360613490","213396430800","27931470"
"000150","두산","KOSPI",,"138900","-2500","-1.77","141500","141700","138700","95611","13329162700","2295160681500","16523835"
"000157","두산2우B","KOSPI",,"73100","-1300","-1.75","75400","75400","72300","997","72876400","65281077800","893038"
"454910","두산로보틱스","KOSPI",,"63600","-400","-0.63","63900","65400","61900","200565","12696266400","4122550728000","64819980"
"241560","두산밥캣","KOSPI",,"41250","-100","-0.24","41000","41800","40100","585215","24010469900","4135278097500","100249166"
"034020","두산에너빌리티","KOSPI",,"16570","-50","-0.30","16620","16890","16490","2141879","35726585530","10614098189220","640561146"
"000155","두산우","KOSPI",,"72400","-2000","-2.69","75300","75300","72400","9187","672154900","289343848800","3996462"
"131970","두산테스나","KOSDAQ GLOBAL","우량기업부","28450","-600","-2.07","28950","29350","28200","138803","3958457150","483836802700","17006566"
"336260","두산퓨얼셀","KOSPI",,"17120","-530","-3.00","17670","17800","17070","185093","3198573800","1121252589120","65493726"
"33626K","두산퓨얼셀1우","KOSPI",,"5320","-180","-3.27","5410","5470","5280","17231","91822980","71097544000","13364200"
"33626L","두산퓨얼셀2우B","KOSPI",,"9060","-230","-2.48","9290","9290","8970","946","8553740","27055878000","2986300"
"016740","두올","KOSPI",,"3050","-110","-3.48","3155","3155","3030","58045","178245660","97803374000","32066680"
"073190","듀오백","KOSDAQ","중견기업부","2085","-95","-4.36","2185","2290","2085","63800","137704170","24953363400","11968040"
"176750","듀켐바이오","KONEX","일반기업부","12810","-440","-3.32","13000","13380","12800","20688","267508890","346193068200","27025220"
"030350","드래곤플라이","KOSDAQ","중견기업부","396","-19","-4.58","416","429","393","915424","369910018","27478033308","69388973"
"203650","드림시큐리티","KOSDAQ","우량기업부","3115","70","2.30","3045","3115","2950","1019416","3216007720","157636923710","50605754"
"223250","드림씨아이에스","KOSDAQ","벤처기업부","3440","-165","-4.58","3575","3670","3395","320274","1115323795","81869674560","23799324"
"060570","드림어스컴퍼니","KOSDAQ","중견기업부","1734","-104","-5.66","1800","1840","1705","90747","160060468","131127807582","75621573"
"362990","드림인사이트","KOSDAQ","벤처기업부","1833","-52","-2.76","1915","1915","1802","25923","47983553","30795452142","16800574"
"192650","드림텍","KOSPI",,"7960","-270","-3.28","8190","8270","7950","298852","2398685330","548309579480","68883113"
"217620","디딤이앤에프","KOSDAQ","관리종목(소속부없음)","381","0","0.00","0","0","0","0","0","22001687010","57747210"
"016670","디모아","KOSDAQ","중견기업부","4925","-255","-4.92","5100","5140","4925","11051","55345630","24338591550","4941846"
"187870","디바이스이엔지","KOSDAQ","우량기업부","14150","-40","-0.28","14400","14400","13800","4671","65798770","99568017350","7036609"
"024090","디씨엠","KOSPI",,"12000","-170","-1.40","12050","12160","11960","27080","325947600","136800000000","11400000"
"003160","디아이","KOSPI",,"11320","-600","-5.03","11950","12070","11250","396200","4549613680","320356000000","28300000"
"092200","디아이씨","KOSPI",,"3800","-50","-1.30","3790","3895","3725","165082","627275395","147776562200","38888569"
"110990","디아이티","KOSDAQ","우량기업부","13450","-770","-5.41","13980","14460","13290","130556","1762667890","254205000000","18900000"
"263690","디알젬","KOSDAQ","우량기업부","8080","-50","-0.62","7990","8140","7970","4056","32712940","91510928800","11325610"
"214680","디알텍","KOSDAQ","우량기업부","2765","-160","-5.47","2930","2955","2760","1050667","2963862380","203855453620","73727108"
"347850","디앤디파마텍","KOSDAQ","기술성장기업부","30650","-500","-1.61","31100","31450","29900","143983","4411249300","323012043850","10538729"
"377190","디앤디플랫폼리츠","KOSPI",,"3740","5","0.13","3735","3745","3720","46462","173547235","240856000000","64400000"
"263720","디앤씨미디어","KOSDAQ","우량기업부","16750","-1000","-5.63","17510","17680","16750","50411","856478920","209784922750","12524473"
